7,3;66
7,2;65,9
6,9;65,7
7;66,1
7,1;66,1
7,3;66,1
7,5;66,1
7,6;66,1
7,4;66,1
7,3;66,1
7,2;77
11;66,1
62;65,9
75;65,9
76;65,2
78;65,2
79;65,2
86;65,2
143;75
209;100,5
195;100,5
186;100,5
163;100,8
156;95,9
139;84,7
137;84,8
115;83,6
111;85,2
89;84,4
77;85,5
65;85,1
59;84,9
56;89,4
50;89,6
54;88,7
61;88,6
58;88,5
60;89,6
62;88,7
64;89,1
62;87,9
57;84,4
54;84,9
50;84,1
49,6;84,4
47,6;84,2
46,4;84,1
47,6;85,1
49,2;84,9
49,6;84,3
49,8;85,1
49,6;84
49,3;84,7
40,6;84,4
36,9;84,9
31,7;84,1
33;84,4
32;84,2
32;84,1
35;85,1
37;84,9
39;84,3
42;85,1
41;84
38;84,7
35;81,5
31;81,2
28;78,8
29;80,7
28;81,7
29;81
30;82,2
32;81,3
30;79,9
30;81,8
29;81,1
27;85,8
26;91,6
27;85,2
30;82,2
30;78,6
31;76,8
32;78,1
31;78,2
24;78,3
25;78,1
22;77,9
20;78,4
21;78,4
20,6;77,9
22;78,5
22;77,9
21;77,2
23;77,9
23;78,4
22,6;77
20;79,4
18;79,3
14;78,9
15;70,2
15;75,3
19;75,4
19;75,9
19;75,6
22;75,4
21;75,2
19;75,6
24;73,8
20;74,8
19;75
17;74,3
16;77,6
15;78,6
15;80,8
16;72,5
17;71,4
18;72,1
19;67
21;67,9
20;67,4
18;67,1
17;67,7
16;68
13;68,4
13;67,7
13;67,8
13;67
14;67,7
15;67,7
15;67,7
14;68,1
13;67,3
13;67,4
12;67,2
11;67,1
12;72,2
11;65,5
11;65,9
13;66,1
17;65,5
18;67,6
17;66,2
17;65,9
14;65,5
14;65
12;65,7
13;64,5
13;67,4
14;67,6
13;67,2
14;67,4
13;68,1
13;67,3
12;67,4
12;67,1
11;80,6
9,7;61
8,9;63
8,4;71,2
5;67,1
11;65,7
10;66,5
15;66,3
14;66,1
12;67,7
12;66,2
11;66,5
11;66,5
11;67,1
10;66
10;66,2
10;64,6
11;65
12;69,5
13;64,4
12;64,3
13;64,3
17;64,2
16;63,2
14;64
15;63,3
12;65,6
12;65,5
13;66
13;65,4
15;66,8
17;65,4
16;61,9
17;61,1
18;62
20;76,2
22;61,4
22;61,3
27;61,4
25;65,8
29;63,5
35;62,1
76;61,6
111;76,9
110;76,5
109;76,6
108;76,6
108;76,5
96;73,9
96;74,5
100;76
102;74,9
101;76
83;76,2
78;76,2
80;76,2
84;76,2
85;76,2
86;76,2
84;76,2
86;76,2
88;76,2
91;75,3
94;74,7
96;74
99;74,5
98;74,9
89;74,6
88;74,6
95;74,6
103;75,1
101;74,9
96;74,7
92;74,6
87;75,3
83;75,7
80;75,3
77;74,9
75;76
77;76,9
83;75,8
87;76,4
96;76,4
99;76
73;76,4
69;75,5
70;82
61;79,5
70;76,1
68;76,4
73;75
71;76
70;77,4
69;75,1
68;73,8
68;73,3
66;74,5
64;73,8
60;73,5
57;74,2
51;76,3
53;74,8
51;75,1
50;74
48;74,8
48;74,6
47;75,1
47;75,6
45;75
43;74,4
41;75,2
40;75,1
43;75
38;75,4
35;75,9
38;75,3
38;75,1
40;74,5
38;72,9
39;75,1
37;75,5
34;75,3
33;75,9
33;75,2
30;74,6
31;74,8
29;73,4
32;73,6
32;73,3
34;72,9
32;67,5
33;68,5
31;67,9
29;72,9
27;67,5
26;65
22;64,9
22;65,2
25;65,9
28;66
29;65,8
29;65,4
28;65,7
25;65
23;65
22;64,8
20;65,2
19;65,3
19;65,5
20;66,4
20;67
20;65,3
23;66,3
22;66
21;65,1
20;63,7
19;66,2
17;65,8
17;66
16;65,6
17;62,5
17;58,3
17;58,4
17;58,4
18;58,5
18;62,9
19;60,2
20;60,3
19;61
18;61
17;60,7
16;60,8
14;61,2
15;60,8
15;59,6
14;62,3
14;62,1
15;61,4
14;60,3
14;59,9
13;59,9
12;60,4
12;60,7
13;60,1
14;61,1
14;57,5
13;56,4
13;57,1
13;56,5
14;56,4
14;54
14;54,5
13;54
13;54,6
12;54,7
12;54,8
12;56,4
11;57
10;56,4
10;55,5
9,4;56,2
8,9;56,3
8,6;60,2
8,6;58,7
8,4;58,2
8,6;57,2
7,9;58,2
8,1;58,3
84;56,7
88;58,1
94;57,8
15;55,8
18;57,8
17;57
17;57,2
7;52,5
7;52,6
8;53,3
8;53,1
8;56,8
7;52,5
7;52,9
7;53,6
7;52,6
8;52,6
8;53,3
8;53
8;55,9
8;54,3
8;55,8
8,6;56
8,9;56
8,3;55,9
7,9;55,4
7,8;55,7
7,5;53,2
7,3;52,7
7,1;53,9
7,1;53,5
7;52,7
7,5;52,7
7,9;52,7
8,6;57,7
8,8;55,5
9;54,8
9,2;54,6
9,3;54,2
9,5;53,2
9,6;52,7
9,8;53,9
10,6;53,5
11,3;52,7
10,7;52,7
11,3;52,7
13,2;57,7
15,3;55,5
17,8;54,8
13,6;54,6
12,8;54,2
12,3;54,3
11,6;54,6
11;54,8
11,7;56,2
11,9;55,4
11;56,9
11;55,1
11;56,9
13;56,9
13;56,7
13;56,4
13;56,8
12;55,9
11;53,3
11;53,2
12;53,2
11;59,1
12;58,4
13;58,1
12;60,6
12;58,8
13;58,4
13;58,4
14;58
14;58,1
13;58,4
14;58,1
14;58,2
14;58,8
14;58,1
14;58,7
14;58,1
14;59
14;58,8
13;59,5
13;58,6
12;58,7
12;55,1
13;56,6
13;56,3
14;55,3
15;56,8
13;57
