6.6;7.3;34.5
7.0;7.3;34.3
6.9;7.3;32.9
7.1;7.3;35.3
7.2;7.3;35.3
7.2;7.3;35.3
7.3;7.3;35.3
7.3;7.3;35.3
7.4;7.3;35.3
7.5;7.3;35.3
7.2;7.3;35.3
7.1;7.3;35.3
6.8;7.3;38.0
6.3;7.3;38.0
5.7;7.3;38.0
5.4;7.3;39.0
5.2;7.3;37.7
5.5;7.3;37.4
5.7;7.3;37.4
6.0;7.3;37.3
6.3;7.3;41.1
6.4;7.3;37.4
6.5;7.3;37.4
6.2;7.3;36.4
6.0;7.3;37.1
5.6;7.3;37.8
5.1;7.3;37.5
5.7;7.3;41.7
5.8;7.3;37.6
5.9;7.3;37.8
6.1;7.3;37.8
6.3;7.3;38.4
6.4;7.3;39.2
6.6;7.3;38.3
6.7;7.3;45.8
6.9;7.3;45.8
6.8;7.3;40.2
6.7;7.3;40.5
6.6;7.3;39.5
6.0;7.3;42.0
8.0;7.3;40.5
8.3;7.3;40.6
8.2;7.3;42.8
7.8;7.3;42.9
7.6;7.3;36.3
8.0;7.3;38.3
8.3;7.3;42.8
7.2;7.3;43.1
6.6;7.3;42.3
6.5;7.3;43.1
5.8;7.3;43.7
5.3;7.3;42.2
4.8;7.3;41.7
4.9;7.3;42.7
5.3;7.3;44.2
5.8;7.3;41.4
5.9;7.3;45.3
6.1;7.3;43.8
6.0;7.3;44.3
6.2;7.3;41.8
6.5;7.3;42.8
6.7;7.3;42.3
6.9;7.3;42.9
5.8;7.3;42.2
5.9;7.3;41.5
6.1;7.3;42.5
6.2;7.3;42.2
6.3;7.3;45.9
6.1;7.3;48.5
6.4;7.3;49.0
6.5;7.3;48.9
6.4;7.3;46.6
6.6;7.3;42.8
6.5;7.3;42.3
6.7;7.3;42.9
5.3;7.3;42.2
5.3;7.3;41.5
5.4;7.3;42.5
4.7;7.3;42.2
4.6;7.3;45.9
4.6;7.3;48.5
4.6;7.3;49.0
4.6;7.3;48.9
4.6;7.3;46.6
4.5;7.3;46.7
4.5;7.3;47.0
