46.0;6.6;68.8
45.0;6.6;69.3
45.0;6.6;68.6
46.0;6.6;69.1
46.0;6.6;68.7
47.0;6.6;69.2
47.0;6.6;69.5
48.0;6.6;68.1
48.0;6.6;69.4
49.0;6.6;69.0
49.0;6.6;69.4
46.0;6.6;64.2
43.0;6.6;65.7
41.0;6.6;66.3
43.0;6.6;65.7
42.0;6.6;63.3
43.0;6.6;63.6
46.0;6.6;62.7
44.0;6.6;60.7
47.0;6.6;62.7
50.0;6.6;62.7
51.0;6.6;62.5
54.0;6.6;62.9
44.0;6.6;66.1
44.0;6.6;65.9
39.0;6.6;65.7
39.0;6.6;66.0
40.0;6.6;65.3
42.0;6.6;65.3
44.0;6.6;65.9
45.0;6.6;65.8
45.0;6.6;65.4
44.0;6.5;65.5
44.0;6.5;65.4
44.0;6.5;66.0
43.0;6.8;66.1
43.0;6.8;66.3
42.0;6.8;66.2
41.0;6.8;66.1
42.0;6.8;66.2
43.0;6.8;66.3
46.0;6.8;65.9
48.0;6.8;65.9
48.0;6.8;66.2
48.0;6.8;66.2
47.0;6.8;65.8
47.0;6.8;65.7
41.0;6.8;65.9
40.0;6.8;65.8
38.0;6.8;70.2
39.0;6.8;66.6
39.0;6.8;65.9
38.0;6.8;66.1
42.0;6.8;65.6
42.0;6.8;62.9
43.0;6.8;65.6
43.0;6.8;65.7
44.0;6.8;66.4
44.0;6.8;65.5
42.0;6.8;71.7
41.0;6.8;60.5
40.0;6.8;61.5
42.0;6.8;70.0
43.0;6.8;64.5
46.0;6.8;65.0
45.0;6.8;62.0
47.0;6.8;64.0
47.0;6.8;64.9
48.0;6.8;61.9
44.0;6.8;64.0
45.0;6.8;64.0
41.0;6.8;67.1
42.0;6.8;67.3
39.0;6.6;66.7
38.0;6.6;66.9
36.0;6.6;67.1
35.0;6.6;66.6
36.0;6.6;67.1
37.0;6.6;67.2
44.0;6.6;66.6
44.0;6.6;67.1
43.0;6.6;67.8
42.0;6.6;67.5
39.0;6.8;67.5
38.0;6.8;67.4
39.0;6.8;66.7
37.0;6.8;67.6
35.0;6.8;67.8
35.0;6.8;66.8
34.0;6.8;67.6
34.0;6.8;67.5
35.0;6.8;67.3
37.0;6.8;67.7
38.0;6.8;67.5
39.0;6.8;67.7
34.0;6.8;67.0
35.0;6.8;67.3
37.0;6.8;73.2
35.0;6.8;67.0
34.0;6.8;67.5
33.0;6.8;67.2
33.0;6.8;67.6
34.0;6.8;67.3
35.0;6.8;67.6
36.0;6.8;67.4
35.0;6.8;67.6
36.0;6.8;67.1
37.0;6.8;63.0
36.0;6.8;65.4
36.0;6.8;65.0
34.0;6.8;64.8
36.0;6.8;65.4
39.0;6.8;63.1
40.0;6.8;62.7
41.0;6.8;62.7
39.0;6.8;64.4
40.0;6.8;64.7
38.0;6.8;62.5
37.0;6.8;65.0
36.0;6.7;67.0
36.0;6.6;67.1
36.0;6.6;67.3
38.0;6.6;67.5
38.0;6.6;67.6
39.0;6.6;67.2
39.0;6.6;66.6
37.0;6.6;66.6
37.0;6.6;67.1
36.0;6.7;68.0
36.0;6.7;66.7
37.0;6.7;67.0
35.0;6.8;67.0
34.0;6.8;67.3
36.0;6.8;66.7
34.0;6.8;66.4
34.0;6.8;59.8
33.0;6.8;59.7
33.0;6.8;59.4
32.0;6.8;59.4
32.0;6.8;60.2
32.0;6.8;59.6
33.0;6.8;60.2
33.0;6.8;59.7
31.0;6.8;59.4
30.0;6.8;59.8
32.0;6.8;59.5
30.0;6.8;59.7
36.0;6.7;59.2
35.0;6.7;59.8
36.0;6.7;59.7
35.0;6.7;59.4
35.0;6.7;60.0
36.0;6.7;59.6
36.0;6.7;60.0
35.0;6.7;60.0
34.0;6.7;59.9
35.0;6.7;60.0
34.0;6.7;60.2
34.0;6.7;60.3
35.0;6.7;60.1
36.0;6.7;58.1
35.0;6.7;55.9
36.0;6.8;56.4
36.0;6.8;55.9
34.0;6.8;55.5
33.0;6.8;56.0
32.0;6.8;55.3
32.0;6.8;56.2
31.0;6.8;56.7
33.0;6.8;56.2
35.0;6.8;56.1
36.0;6.8;55.8
37.0;6.8;60.8
37.0;6.7;60.9
36.0;6.6;61.7
34.0;6.6;62.3
34.0;6.6;61.6
34.0;6.8;62.7
33.0;6.8;61.5
34.0;6.8;62.1
35.0;6.8;61.6
34.0;6.8;62.5
34.0;6.8;61.4
33.0;6.8;61.8
33.0;6.8;62.3
33.0;6.8;62.0
33.0;6.8;62.0
32.0;6.8;61.9
32.0;6.8;62.0
31.0;6.8;61.7
32.0;6.8;61.7
32.0;6.8;61.7
30.0;6.8;61.7
31.0;6.8;61.6
31.0;6.8;61.7
30.0;6.8;62.1
30.0;6.8;61.6
30.0;6.8;61.7
30.0;6.8;61.9
29.0;6.8;62.1
29.0;6.8;61.8
29.0;6.8;61.7
29.0;6.8;61.4
30.0;6.8;62.0
27.0;6.8;62.4
26.0;6.8;62.2
28.0;6.8;60.2
29.0;6.8;62.3
31.0;6.8;62.1
30.0;6.8;62.1
30.0;6.8;62.2
29.0;6.8;61.9
29.0;6.8;61.8
29.0;6.8;60.5
29.0;6.8;62.0
30.0;6.8;60.0
27.0;6.8;62.2
2.6;6.8;62.1
2.8;6.8;62.1
2.9;6.8;62.1
3.1;6.8;60.7
36.0;6.9;62.5
36.0;6.9;62.2
34.0;6.9;61.9
34.0;6.9;61.8
32.0;6.9;60.5
33.0;6.9;62.0
32.0;6.9;60.0
32.0;6.9;62.2
31.0;6.9;62.1
31.0;6.9;62.1
34.0;6.9;62.1
34.0;6.9;60.7
33.0;6.9;62.5
32.0;6.9;62.0
31.0;6.9;61.6
30.0;6.9;62.3
27.0;6.9;62.3
28.0;6.9;61.5
27.0;6.9;61.6
27.0;6.9;62.2
27.0;6.9;61.2
27.0;6.9;61.3
28.0;6.9;61.2
28.0;6.9;61.6
27.0;6.9;61.6
27.0;6.9;61.4
27.0;6.9;62.5
27.0;6.9;63.3
27.0;6.9;61.9
28.0;6.9;61.2
28.0;6.9;62.7
29.0;6.9;60.5
27.0;6.9;63.3
28.0;6.9;64.6
28.0;6.9;60.0
29.0;6.9;62.2
28.0;6.9;62.1
28.0;6.9;61.2
29.0;6.9;60.0
29.0;6.9;62.0
28.0;6.9;61.0
28.0;6.9;61.9
28.0;6.9;67.9
29.0;6.9;62.7
30.0;6.9;62.0
31.0;6.9;64.6
32.0;6.9;64.9
32.0;6.9;64.5
30.0;6.9;65.0
28.0;6.9;64.4
27.0;6.9;63.1
27.0;6.9;65.1
27.0;6.9;65.6
27.0;6.9;65.3
28.0;6.9;64.8
28.0;6.9;65.6
27.0;6.9;65.1
27.0;6.9;65.0
28.0;6.9;65.6
27.0;6.9;65.5
28.0;6.9;65.3
28.0;6.9;65.1
27.0;6.9;65.5
27.0;6.9;65.2
28.0;6.8;68.3
28.0;6.8;68.2
28.0;6.8;68.5
28.0;6.8;67.9
29.0;6.8;67.8
29.0;6.8;67.9
28.0;6.8;67.6
27.0;6.8;68.0
27.0;6.8;67.4
27.0;6.8;68.2
26.0;6.8;67.9
26.0;6.8;67.6
27.0;6.8;67.6
28.0;6.8;67.5
26.0;6.8;68.3
25.0;6.8;68.6
26.0;6.8;66.6
27.0;6.8;68.1
29.0;6.8;67.9
28.0;6.8;67.5
28.0;6.9;67.6
26.0;6.9;68.1
26.0;6.9;67.5
26.0;6.9;67.8
26.0;6.9;67.7
25.0;6.9;65.4
27.0;6.9;65.5
25.0;6.9;67.0
25.0;6.9;68.6
25.0;6.9;67.8
26.0;7.0;67.8
28.0;7.0;65.3
27.0;7.0;67.6
26.0;7.0;65.5
25.0;7.0;67.9
25.0;7.0;67.6
25.0;7.0;67.8
24.0;7.0;67.8
24.0;7.0;67.7
23.0;7.0;67.5
24.0;7.0;67.4
25.0;7.0;68.0
24.0;7.0;64.6
24.0;7.0;65.1
24.0;7.0;64.4
24.0;7.0;65.2
25.0;7.0;65.2
25.0;7.0;65.1
21.0;6.8;65.1
22.0;6.8;64.8
