68;76,8
66;76
61;76,3
63;76,2
64;75,8
66;76,5
68;76,5
68;76,7
69;76,3
69;76,2
68;76
66;76,9
65;75,8
64;76,8
62;76,8
63;76,1
62;80,1
64;73,5
62;74,2
63;77
67;76,5
69;77,7
68;78,2
68;78,6
67;77,8
67;78,2
63;74,2
64;74,7
65;67,5
65;69,2
68;69,5
66;69,5
67;68,8
68;68,7
67;68,7
68;68,7
67;67,4
66;68,4
61;72,2
62;72,2
63;72,4
63;73
64;72,5
64;72,1
65;72,4
65;72,7
64;71,8
62;71,7
60;72,7
59;72,2
57;72,7
54;72
55;72,4
60;72,2
66;72,5
72;72,1
72;72,3
70;72,2
70;72,5
65;72,3
62;72,5
59;71,8
52;71,9
53;72,4
56;72,5
62;71,9
63;72,5
65;72,7
66;72
64;72,2
61;72,4
58;71,9
57;71,8
56;72,8
54;67,2
53;68,9
53;69,5
52;67,4
54;68,8
53;65,7
57;65,6
58;65,8
56;65,7
54;65,2
53;65,8
53;68,7
52;68,6
52;68,8
52;68,3
54;68,9
57;69,2
59;68,6
61;68,7
60;68,7
58;68,7
56;68,4
54;68,8
50;69
49;67,6
49;68,6
51;69,8
48;69,4
49;69,1
51;68,5
53;69,9
54;68,8
52;68,9
52;68,4
50;68,6
45;68,8
46;68,8
45;69,3
45;68,6
46;69,1
46;68,7
47;69,2
47;69,5
48;68,1
48;69,4
49;69
49;69,4
46;64,2
43;65,7
41;66,3
43;65,7
42;63,3
43;63,6
46;62,7
44;60,7
47;62,7
50;62,7
51;62,5
54;62,9
44;66,1
44;65,9
39;65,7
39;66
40;65,3
42;65,3
44;65,9
45;65,8
45;65,4
44;65,5
44;65,4
44;66
43;66,1
43;66,3
42;66,2
41;66,1
42;66,2
43;66,3
46;65,9
48;65,9
48;66,2
48;66,2
47;65,8
47;65,7
41;65,9
40;65,8
38;70,2
39;66,6
39;65,9
38;66,1
42;65,6
42;62,9
43;65,6
43;65,7
44;66,4
44;65,5
42;71,7
41;60,5
40;61,5
42;70
43;64,5
46;65
